data cutremur,year,month,day,minute,lat,long,depth,Mw,Type,Qual
3/2/2018,2018,3,2,48:09.1,45.5355,22.4978,11.7,1.6,Negligible,105   Q=C
3/2/2018,2018,3,2,47:29.5,46.9524,22.3763,5,1.8,Negligible,221   Q=C
3/2/2018,2018,3,2,07:28.2,45.5207,27.727,10,1.8,Negligible,141   Q=A
3/2/2018,2018,3,2,58:18.2,46.3314,23.1362,6.4,1.8,Negligible,60   Q=A
3/2/2018,2018,3,2,03:05.5,45.486,27.8541,7.9,1.8,Negligible,113   Q=A
3/2/2018,2018,3,2,59:43.4,46.0361,22.8275,7.5,2,Negligible,67   Q=A
3/2/2018,2018,3,2,57:20.4,45.438,21.288,15.9,2,Negligible,95   Q=A
3/2/2018,2018,3,2,29:33.3,45.6418,26.5567,129.7,3,Minor,50   Q=C
3/2/2018,2018,3,2,46:29.8,45.716,26.7867,118.2,3.7,Minor,30   Q=C
3/3/2018,2018,3,3,06:41.5,45.5254,27.6988,7.5,1.3,Negligible,222   Q=D
3/3/2018,2018,3,3,33:20.9,45.5059,27.8291,10.7,1.3,Negligible,130   Q=B
3/3/2018,2018,3,3,03:55.2,45.5197,27.7307,11.1,1.4,Negligible,189   Q=C
3/3/2018,2018,3,3,09:02.7,45.5799,27.79,13.7,1.5,Negligible,119   Q=B
3/3/2018,2018,3,3,16:19.3,45.5293,27.6916,9.6,1.5,Negligible,207   Q=C
3/3/2018,2018,3,3,53:43.9,45.5546,27.811,10.5,1.5,Negligible,211   Q=D
3/3/2018,2018,3,3,34:00.8,45.5258,27.6841,10.1,1.5,Negligible,213   Q=C
3/3/2018,2018,3,3,41:26.6,45.5337,27.6875,10.1,1.5,Negligible,209   Q=C
3/3/2018,2018,3,3,46:36.5,45.5797,27.0969,17.8,1.6,Negligible,160   Q=C
3/3/2018,2018,3,3,29:00.2,45.5251,27.7039,9.6,1.6,Negligible,201   Q=C
3/3/2018,2018,3,3,44:39.1,45.5215,27.7197,11.3,1.6,Negligible,133   Q=A
3/3/2018,2018,3,3,59:53.2,45.5238,27.72,10.4,1.7,Negligible,193   Q=C
3/3/2018,2018,3,3,16:02.4,45.5271,27.7199,10.1,1.7,Negligible,205   Q=C
3/3/2018,2018,3,3,54:52.3,45.5213,27.7177,10.1,1.7,Negligible,195   Q=C
3/3/2018,2018,3,3,25:08.2,45.5616,27.0727,20,1.7,Negligible,155   Q=C
3/3/2018,2018,3,3,39:43.1,45.496,26.9868,20.6,1.9,Negligible,84   Q=C
3/3/2018,2018,3,3,43:29.2,45.4893,27.8781,6.8,2.4,Negligible,38   Q=C
3/3/2018,2018,3,3,50:13.6,45.7683,26.642,88.6,2.8,Negligible,79   Q=C
3/4/2018,2018,3,4,58:48.5,45.5315,27.6875,10.5,1.4,Negligible,209   Q=C
3/4/2018,2018,3,4,15:30.3,45.557,27.7103,11,1.5,Negligible,180   Q=B
3/4/2018,2018,3,4,01:27.2,45.53,27.74,9.6,1.5,Negligible,189   Q=C
3/4/2018,2018,3,4,42:50.6,45.5056,27.8278,11.7,1.5,Negligible,135   Q=B
3/4/2018,2018,3,4,54:14.2,45.5601,27.7595,12.3,1.5,Negligible,132   Q=B
3/4/2018,2018,3,4,02:49.8,44.8332,22.452,2,1.7,Negligible,141   Q=C
3/4/2018,2018,3,4,48:53.9,45.1183,26.198,27.2,1.9,Negligible,84   Q=C
3/4/2018,2018,3,4,26:14.0,45.7957,27.1741,31.1,2.1,Negligible,45   Q=C
3/5/2018,2018,3,5,24:56.5,45.4452,27.7592,8.7,1.4,Negligible,158   Q=A
3/5/2018,2018,3,5,53:29.9,45.4499,27.7195,10,1.4,Negligible,165   Q=A
3/5/2018,2018,3,5,47:19.0,45.5036,27.8461,9.7,1.4,Negligible,114   Q=B
3/5/2018,2018,3,5,22:30.9,45.5259,27.7228,10.7,1.5,Negligible,190   Q=C
3/5/2018,2018,3,5,57:00.1,45.4916,27.82,9.6,1.5,Negligible,154   Q=A
3/5/2018,2018,3,5,56:33.2,45.4913,27.7959,10.3,1.6,Negligible,195   Q=C
3/5/2018,2018,3,5,17:22.8,45.4655,24.7257,6.3,1.6,Negligible,189   Q=D
3/5/2018,2018,3,5,31:29.1,46.5447,25.4988,13.5,1.7,Negligible,152   Q=A
3/5/2018,2018,3,5,19:34.5,45.4855,27.7955,11.8,1.8,Negligible,183   Q=C
3/5/2018,2018,3,5,05:40.5,46.0906,25.8518,2,1.9,Negligible,193   Q=C
3/5/2018,2018,3,5,51:35.1,45.4566,27.7975,10.4,2.1,Negligible,76   Q=C
3/6/2018,2018,3,6,45:38.0,45.4892,27.8165,8.9,1.2,Negligible,164   Q=A
3/6/2018,2018,3,6,04:49.1,45.5134,27.8156,1.9,1.2,Negligible,142   Q=B
3/6/2018,2018,3,6,19:23.8,45.5124,27.8299,4.5,1.4,Negligible,126   Q=B
3/6/2018,2018,3,6,22:54.5,45.4985,27.8379,9.8,1.5,Negligible,111   Q=A
3/6/2018,2018,3,6,14:01.4,45.2189,25.3167,10.5,1.8,Negligible,202   Q=C
3/6/2018,2018,3,6,51:02.4,46.3298,23.1832,6.6,1.8,Negligible,115   Q=B
3/6/2018,2018,3,6,52:04.6,45.6564,26.5955,103.5,2.6,Negligible,90   Q=C
3/7/2018,2018,3,7,59:20.2,44.9598,22.3453,16.3,1.4,Negligible,112   Q=B
3/7/2018,2018,3,7,43:22.0,46.3518,23.1466,9.6,1.8,Negligible,92   Q=A
3/7/2018,2018,3,7,43:09.8,45.6954,26.8014,113.3,2.6,Negligible,125   Q=A
3/8/2018,2018,3,8,45:44.4,46.6478,22.6991,13,1.2,Negligible,121   Q=D
3/8/2018,2018,3,8,23:24.3,46.0229,21.8534,10.1,1.5,Negligible,131   Q=C
3/8/2018,2018,3,8,02:06.8,45.2639,25.7528,2,2.1,Negligible,44   Q=C
3/8/2018,2018,3,8,56:39.6,46.9466,22.3243,5.4,2.1,Negligible,93   Q=C
3/9/2018,2018,3,9,49:12.5,46.9007,22.3767,2,1.6,Negligible,209   Q=C
3/9/2018,2018,3,9,10:37.8,44.3932,28.5197,7.6,1.6,Negligible,206   Q=C
3/9/2018,2018,3,9,35:42.9,44.4109,28.4067,11.7,1.7,Negligible,156   Q=C
3/9/2018,2018,3,9,06:29.5,46.3325,23.1012,2,1.7,Negligible,94   Q=A
3/9/2018,2018,3,9,55:51.5,45.6409,22.3961,2,1.7,Negligible,107   Q=B
3/9/2018,2018,3,9,54:11.9,44.3572,28.4255,13.1,1.7,Negligible,181   Q=D
3/9/2018,2018,3,9,59:03.2,46.0412,22.8429,2.3,1.8,Negligible,112   Q=A
3/9/2018,2018,3,9,13:48.2,45.6382,22.4004,2,1.8,Negligible,107   Q=B
3/9/2018,2018,3,9,46:45.6,46.0387,22.8825,4.4,1.9,Negligible,67   Q=C
3/10/2018,2018,3,10,55:46.4,45.2993,25.0698,2,1.4,Negligible,105   Q=D
3/10/2018,2018,3,10,49:52.3,46.589,23.4399,2,1.4,Negligible,160   Q=D
3/10/2018,2018,3,10,02:58.0,45.6445,26.9789,2,1.4,Negligible,218   Q=C
3/10/2018,2018,3,10,28:37.2,45.2687,27.222,18.5,2,Negligible,113   Q=A
3/11/2018,2018,3,11,24:15.0,45.7196,26.6397,22.9,1.2,Negligible,94   Q=B
3/11/2018,2018,3,11,24:51.2,45.5167,26.3792,14.7,1.3,Negligible,131   Q=B
3/11/2018,2018,3,11,27:29.3,45.1608,27.889,2,1.5,Negligible,200   Q=D
3/11/2018,2018,3,11,54:23.5,45.4988,27.8714,9.7,1.8,Negligible,142   Q=A
3/11/2018,2018,3,11,16:46.0,45.0701,25.0528,23.7,2,Negligible,55   Q=C
3/12/2018,2018,3,12,41:56.7,45.2619,25.143,2,1.5,Negligible,173   Q=D
3/12/2018,2018,3,12,47:34.1,45.4611,26.4512,20.4,1.6,Negligible,188   Q=C
3/12/2018,2018,3,12,35:48.8,45.5968,22.7861,14.5,1.7,Negligible,169   Q=B
3/12/2018,2018,3,12,29:22.3,45.2126,28.2726,15.5,1.7,Negligible,141   Q=D
3/12/2018,2018,3,12,06:45.9,45.5895,22.7952,16.3,1.9,Negligible,82   Q=C
3/13/2018,2018,3,13,12:12.4,45.4712,26.4447,19.2,1.5,Negligible,179   Q=B
3/13/2018,2018,3,13,04:24.8,45.5036,27.8509,9.9,1.6,Negligible,119   Q=B
3/13/2018,2018,3,13,53:45.2,46.1163,21.7106,11.4,1.9,Negligible,161   Q=C
3/13/2018,2018,3,13,12:34.7,46.1181,21.6314,12.3,1.9,Negligible,189   Q=C
3/14/2018,2018,3,14,51:14.2,45.2809,25.102,9.2,1.5,Negligible,133   Q=D
3/14/2018,2018,3,14,57:10.7,46.3546,23.0748,11.1,1.8,Negligible,152   Q=B
3/14/2018,2018,3,14,30:44.0,46.1009,23.199,3.9,1.8,Negligible,142   Q=C
3/14/2018,2018,3,14,24:57.1,46.3444,23.1311,7.2,1.8,Negligible,156   Q=A
3/14/2018,2018,3,14,06:53.6,45.2641,25.3131,10,1.9,Negligible,183   Q=C
3/14/2018,2018,3,14,47:20.7,45.445,27.2914,14.2,1.9,Negligible,89   Q=C
3/14/2018,2018,3,14,51:48.6,45.6757,26.5877,136.9,4.2,Light,18   Q=C
3/15/2018,2018,3,15,19:10.0,45.4909,26.0129,2,1.6,Negligible,158   Q=B
3/15/2018,2018,3,15,19:55.4,45.0967,28.2963,5.3,1.7,Negligible,96   Q=A
3/15/2018,2018,3,15,43:50.5,46.7404,22.966,14.9,1.7,Negligible,204   Q=C
3/15/2018,2018,3,15,10:27.0,45.2543,25.0919,6.2,1.7,Negligible,145   Q=D
3/15/2018,2018,3,15,05:36.2,45.7387,22.8703,5.1,1.8,Negligible,93   Q=C
3/15/2018,2018,3,15,24:50.4,46.0432,22.0099,6.3,1.8,Negligible,101   Q=A
3/15/2018,2018,3,15,46:38.0,45.1645,23.192,6.7,1.8,Negligible,164   Q=A
3/15/2018,2018,3,15,48:13.5,46.3622,23.0853,18.7,1.8,Negligible,154   Q=C
3/15/2018,2018,3,15,32:37.6,46.2519,21.6263,2,2,Negligible,203   Q=C
3/15/2018,2018,3,15,47:46.5,45.586,26.5817,76.7,2.6,Negligible,53   Q=A
3/16/2018,2018,3,16,07:56.0,45.5176,26.9779,22.6,1.6,Negligible,86   Q=C
3/16/2018,2018,3,16,57:23.2,45.8861,22.646,8.5,1.8,Negligible,86   Q=C
3/16/2018,2018,3,16,38:01.0,46.3393,23.0929,11,1.8,Negligible,152   Q=A
3/16/2018,2018,3,16,09:03.6,46.0428,22.8449,5.8,1.9,Negligible,67   Q=C
3/16/2018,2018,3,16,03:34.9,46.0366,22.8616,7.5,2,Negligible,66   Q=C
3/16/2018,2018,3,16,16:45.3,46.9738,22.3199,2,2.1,Negligible,120   Q=A
3/17/2018,2018,3,17,17:16.2,45.1861,27.9898,19.8,1.4,Negligible,123   Q=A
3/17/2018,2018,3,17,06:19.8,45.459,27.8287,12,1.6,Negligible,113   Q=A
3/17/2018,2018,3,17,30:53.4,45.2705,25.4802,53.6,1.6,Negligible,130   Q=C
3/17/2018,2018,3,17,13:40.8,45.4859,27.8691,5.5,2,Negligible,62   Q=A
3/17/2018,2018,3,17,38:43.1,45.5466,26.3642,118.4,3.7,Minor,33   Q=C
3/18/2018,2018,3,18,02:08.6,45.5423,27.8155,10.9,1.3,Negligible,101   Q=A
3/18/2018,2018,3,18,04:59.5,45.2858,26.8256,20.6,1.9,Negligible,147   Q=A
3/18/2018,2018,3,18,42:00.8,45.7353,27.7881,11.4,2.2,Negligible,51   Q=C
3/19/2018,2018,3,19,13:53.3,45.2521,24.9104,3,1.6,Negligible,177   Q=A
3/19/2018,2018,3,19,12:25.8,45.7203,27.7978,16.5,1.8,Negligible,55   Q=C
3/19/2018,2018,3,19,15:06.7,45.3547,25.338,5,1.8,Negligible,132   Q=C
3/19/2018,2018,3,19,39:49.6,45.9316,22.6779,2.9,2,Negligible,44   Q=A
3/20/2018,2018,3,20,41:48.6,45.5691,26.5181,18.9,1.5,Negligible,129   Q=B
3/20/2018,2018,3,20,22:14.4,45.5613,26.5548,17.2,1.7,Negligible,59   Q=A
3/20/2018,2018,3,20,28:23.1,45.4567,26.7234,35,1.7,Negligible,151   Q=C
3/20/2018,2018,3,20,30:27.8,45.419,26.6916,25.7,1.7,Negligible,150   Q=A
3/20/2018,2018,3,20,30:34.9,46.3359,23.0749,5,1.7,Negligible,187   Q=C
3/20/2018,2018,3,20,23:27.4,46.115,23.2226,5.4,1.8,Negligible,124   Q=C
3/20/2018,2018,3,20,41:26.3,45.4396,26.7011,31.1,1.8,Negligible,186   Q=C
3/20/2018,2018,3,20,38:34.4,45.4596,26.6495,32.9,1.8,Negligible,179   Q=A
3/20/2018,2018,3,20,16:14.8,46.3382,23.1063,2,1.9,Negligible,81   Q=A
3/20/2018,2018,3,20,02:44.5,45.5244,26.5981,24.3,2,Negligible,66   Q=C
3/20/2018,2018,3,20,42:47.8,45.5313,26.5983,23.3,2.1,Negligible,65   Q=C
3/20/2018,2018,3,20,02:20.0,45.5291,26.584,25.2,2.1,Negligible,76   Q=A
3/20/2018,2018,3,20,18:55.8,45.5181,26.6025,23.9,2.1,Negligible,79   Q=A
3/20/2018,2018,3,20,44:49.8,45.5444,26.589,21.5,2.2,Negligible,45   Q=C
3/20/2018,2018,3,20,28:52.7,45.5464,26.5972,21.9,2.2,Negligible,42   Q=C
3/21/2018,2018,3,21,40:37.6,45.465,26.6368,32.8,1.5,Negligible,180   Q=A
3/21/2018,2018,3,21,50:02.2,45.4831,26.6321,29.6,1.6,Negligible,216   Q=C
3/21/2018,2018,3,21,39:49.4,45.1624,22.2937,2,1.8,Negligible,58   Q=A
3/21/2018,2018,3,21,06:34.0,45.5044,26.6273,26,1.8,Negligible,160   Q=A
3/21/2018,2018,3,21,02:44.4,46.0379,22.8541,8.7,1.9,Negligible,66   Q=A
3/21/2018,2018,3,21,30:30.7,45.5357,26.591,18.2,1.9,Negligible,113   Q=C
3/21/2018,2018,3,21,35:43.8,46.3272,23.1224,4.1,1.9,Negligible,106   Q=A
3/21/2018,2018,3,21,22:36.1,46.0404,22.8568,6.8,2,Negligible,73   Q=C
3/21/2018,2018,3,21,24:38.0,45.7937,26.7693,80.2,2.4,Negligible,105   Q=C
3/22/2018,2018,3,22,20:23.0,46.7858,22.8648,6.5,1.5,Negligible,147   Q=B
3/22/2018,2018,3,22,49:14.5,45.7314,22.9511,12.9,1.6,Negligible,83   Q=A
3/22/2018,2018,3,22,41:07.7,46.9887,22.348,10.9,1.9,Negligible,194   Q=C
3/22/2018,2018,3,22,32:31.3,45.2871,25.326,12.3,1.9,Negligible,133   Q=A
3/22/2018,2018,3,22,51:48.5,45.1844,23.1895,2,1.9,Negligible,184   Q=C
3/23/2018,2018,3,23,53:39.8,46.339,23.1585,8.1,1.6,Negligible,157   Q=B
3/23/2018,2018,3,23,56:41.8,46.9695,22.291,4,1.7,Negligible,216   Q=C
3/23/2018,2018,3,23,35:28.2,46.3142,23.2488,2,1.8,Negligible,93   Q=C
3/23/2018,2018,3,23,58:08.1,45.6377,22.3916,5,1.9,Negligible,106   Q=B
3/23/2018,2018,3,23,44:34.9,45.4239,24.3226,6.9,1.9,Negligible,79   Q=C
3/24/2018,2018,3,24,48:52.6,44.9025,22.4645,10.6,1.8,Negligible,90   Q=C
3/26/2018,2018,3,26,31:13.4,45.5808,26.3775,21,1.3,Negligible,141   Q=B
3/26/2018,2018,3,26,52:07.2,45.1565,24.0445,2.5,1.7,Negligible,145   Q=A
3/26/2018,2018,3,26,07:26.5,46.1347,25.7985,2,1.8,Negligible,227   Q=C
3/26/2018,2018,3,26,05:09.2,45.6485,26.7274,101,2.5,Negligible,99   Q=A
3/26/2018,2018,3,26,50:09.7,45.6881,26.6088,101.2,2.9,Negligible,50   Q=C
3/27/2018,2018,3,27,15:31.0,45.5501,27.9436,10.3,1.5,Negligible,130   Q=A
3/27/2018,2018,3,27,22:06.5,46.6183,22.2102,4.2,1.8,Negligible,195   Q=C
3/27/2018,2018,3,27,46:09.2,46.344,23.1093,5.8,1.9,Negligible,81   Q=A
3/27/2018,2018,3,27,28:35.0,46.3427,23.1695,8.9,1.9,Negligible,85   Q=A
3/27/2018,2018,3,27,36:12.3,46.0371,22.8137,3.3,2.1,Negligible,68   Q=A
3/27/2018,2018,3,27,30:44.9,45.4522,26.3339,121,2.9,Negligible,43   Q=C
3/28/2018,2018,3,28,23:09.9,46.3445,23.1447,7.3,1.6,Negligible,126   Q=B
3/28/2018,2018,3,28,09:00.2,45.2936,25.3136,5,1.7,Negligible,185   Q=C
3/28/2018,2018,3,28,29:45.6,46.3252,23.1568,6.4,1.9,Negligible,127   Q=C
3/28/2018,2018,3,28,30:13.0,45.6845,26.6246,81.4,2.7,Negligible,91   Q=C
3/29/2018,2018,3,29,20:42.1,45.438,27.7448,21.2,1.6,Negligible,114   Q=A
3/29/2018,2018,3,29,29:59.9,45.1801,23.1056,13.4,1.8,Negligible,178   Q=A
3/29/2018,2018,3,29,25:53.5,45.6634,21.479,12.9,1.8,Negligible,79   Q=A
3/29/2018,2018,3,29,49:54.1,46.0476,22.0105,7.6,1.8,Negligible,101   Q=B
3/29/2018,2018,3,29,36:11.5,46.9632,22.2979,5,1.8,Negligible,196   Q=C
3/29/2018,2018,3,29,51:19.9,45.5046,27.8658,9.5,2.5,Negligible,40   Q=C
3/30/2018,2018,3,30,48:44.4,46.3461,23.1275,3,1.7,Negligible,124   Q=A
3/30/2018,2018,3,30,49:25.5,46.3372,23.1006,3,1.7,Negligible,120   Q=B
3/30/2018,2018,3,30,22:47.3,45.2637,24.0642,3,1.9,Negligible,176   Q=C
3/30/2018,2018,3,30,08:23.6,45.6808,26.463,141.1,3,Minor,48   Q=A
4/1/2018,2018,4,1,55:54.1,45.785,26.8606,81,3.2,Minor,34   Q=C
4/2/2018,2018,4,2,51:25.6,46.0298,22.8603,6.3,1.8,Negligible,133   Q=C
4/2/2018,2018,4,2,04:51.7,45.4757,21.2021,5,1.8,Negligible,175   Q=C
4/2/2018,2018,4,2,10:15.0,46.3402,23.1798,6.8,1.8,Negligible,86   Q=C
4/2/2018,2018,4,2,53:29.7,45.302,23.1583,2,1.8,Negligible,160   Q=C
4/2/2018,2018,4,2,05:35.4,46.0408,22.8558,3.2,1.9,Negligible,94   Q=C
4/3/2018,2018,4,3,37:25.5,46.0194,21.8517,3,1.7,Negligible,131   Q=C
4/3/2018,2018,4,3,09:57.1,46.5625,25.4021,6.8,1.8,Negligible,82   Q=C
4/3/2018,2018,4,3,57:47.8,44.1973,28.1304,2,1.9,Negligible,167   Q=B
4/3/2018,2018,4,3,38:26.0,46.8499,22.8699,2,1.9,Negligible,180   Q=A
4/3/2018,2018,4,3,22:52.6,46.322,23.0958,3,1.9,Negligible,75   Q=A
4/3/2018,2018,4,3,19:11.1,44.3528,28.2975,2,2,Negligible,169   Q=D
4/4/2018,2018,4,4,32:26.1,45.625,22.3886,2,1.7,Negligible,104   Q=A
4/4/2018,2018,4,4,37:44.3,46.7945,22.8828,2,1.8,Negligible,217   Q=C
4/4/2018,2018,4,4,32:35.2,46.9383,22.3207,2,1.9,Negligible,171   Q=B
4/4/2018,2018,4,4,49:37.6,45.4756,26.3615,124.8,3.4,Minor,32   Q=C
4/5/2018,2018,4,5,27:19.7,45.3357,25.3494,10,1.8,Negligible,160   Q=B
4/5/2018,2018,4,5,43:42.4,46.3432,23.1846,2,1.8,Negligible,131   Q=C
4/5/2018,2018,4,5,12:52.5,45.1397,23.2068,5.1,1.9,Negligible,169   Q=C
4/5/2018,2018,4,5,57:00.8,45.1353,23.0774,6.7,1.9,Negligible,112   Q=C
4/6/2018,2018,4,6,05:17.7,45.4956,27.844,9.7,1.8,Negligible,98   Q=A
4/7/2018,2018,4,7,07:44.7,45.3662,26.0838,129.5,3.3,Minor,41   Q=C
4/8/2018,2018,4,8,14:08.1,45.7916,26.6679,82.5,2.5,Negligible,89   Q=A
4/8/2018,2018,4,8,23:27.2,45.8402,26.8751,64.7,2.7,Negligible,139   Q=A
4/9/2018,2018,4,9,18:27.2,45.538,27.817,11.5,1.5,Negligible,124   Q=B
4/9/2018,2018,4,9,33:59.2,45.3088,23.4177,6.1,1.7,Negligible,136   Q=C
4/10/2018,2018,4,10,40:35.3,45.1476,23.0213,14.3,1.7,Negligible,162   Q=A
4/10/2018,2018,4,10,55:09.9,45.8196,26.8044,2,1.7,Negligible,156   Q=B
4/10/2018,2018,4,10,35:27.7,46.0318,22.8879,3.6,1.9,Negligible,65   Q=A
4/10/2018,2018,4,10,03:42.8,46.0423,22.9042,16.7,2,Negligible,65   Q=A
4/10/2018,2018,4,10,57:44.3,45.4732,26.2617,107.6,3.1,Minor,30   Q=C
4/12/2018,2018,4,12,06:20.1,46.8531,22.9049,7.5,1.4,Negligible,177   Q=D
4/12/2018,2018,4,12,00:03.7,45.0761,28.2442,2,1.6,Negligible,113   Q=D
4/13/2018,2018,4,13,33:36.2,44.6863,27.6518,18.9,1.5,Negligible,162   Q=D
4/13/2018,2018,4,13,25:57.8,46.7517,25.6546,11.5,1.8,Negligible,127   Q=A
4/13/2018,2018,4,13,53:10.2,45.6785,26.6137,80.4,2.3,Negligible,82   Q=B
4/14/2018,2018,4,14,07:35.2,45.8444,26.8943,5,1.6,Negligible,274   Q=D
4/15/2018,2018,4,15,35:24.8,45.3342,27.34,11.2,2.2,Negligible,56   Q=C
4/15/2018,2018,4,15,36:41.9,45.6444,26.7043,125.6,2.7,Negligible,69   Q=A
4/16/2018,2018,4,16,14:11.7,45.5158,27.8139,9.3,1.4,Negligible,142   Q=B
4/16/2018,2018,4,16,47:05.8,46.1602,25.7714,3,1.8,Negligible,229   Q=C
4/16/2018,2018,4,16,11:55.0,46.2733,23.6269,3.3,1.9,Negligible,92   Q=A
4/17/2018,2018,4,17,51:25.1,46.8186,22.8852,3.8,1.8,Negligible,164   Q=A
4/17/2018,2018,4,17,02:37.0,45.9942,21.8966,10.5,1.8,Negligible,123   Q=A
4/17/2018,2018,4,17,03:29.0,45.452,25.3439,3,2,Negligible,84   Q=C
4/17/2018,2018,4,17,03:28.4,45.6217,26.723,109.7,2.7,Negligible,112   Q=B
4/18/2018,2018,4,18,58:31.0,45.5172,27.7854,11.4,1.9,Negligible,167   Q=A
4/18/2018,2018,4,18,20:42.9,45.9804,23.2991,26.7,2,Negligible,97   Q=A
4/18/2018,2018,4,18,35:37.3,46.0207,22.8193,3.6,2,Negligible,67   Q=A
4/19/2018,2018,4,19,33:40.1,45.1813,23.376,10.5,1.8,Negligible,200   Q=C
4/19/2018,2018,4,19,14:26.1,46.94,22.3244,6.8,1.8,Negligible,209   Q=C
4/19/2018,2018,4,19,19:48.4,45.3361,25.3408,26,1.8,Negligible,172   Q=D
4/19/2018,2018,4,19,03:37.8,45.1641,23.2215,6,1.8,Negligible,166   Q=A
4/19/2018,2018,4,19,29:40.9,45.747,26.6899,90.3,2.9,Negligible,79   Q=C
4/20/2018,2018,4,20,38:27.0,45.6543,22.4144,3,1.9,Negligible,70   Q=A
4/20/2018,2018,4,20,31:19.2,45.1622,26.6917,56,2.1,Negligible,68   Q=C
4/21/2018,2018,4,21,30:21.7,45.4872,26.8188,22.9,1.7,Negligible,152   Q=B
4/21/2018,2018,4,21,26:49.0,45.4829,26.8156,21.7,1.7,Negligible,153   Q=A
4/21/2018,2018,4,21,24:06.3,45.4621,26.8323,19.2,1.7,Negligible,158   Q=A
4/21/2018,2018,4,21,39:31.7,45.4754,26.8082,20.9,1.8,Negligible,128   Q=C
4/22/2018,2018,4,22,51:25.7,46.6871,27.1206,5,1.9,Negligible,82   Q=C
4/23/2018,2018,4,23,42:17.7,46.665,25.396,9.4,1.8,Negligible,161   Q=A
4/24/2018,2018,4,24,48:56.3,46.3487,23.1113,5.8,1.9,Negligible,70   Q=A
4/24/2018,2018,4,24,41:42.2,45.3132,25.3225,10.4,1.9,Negligible,165   Q=D
4/25/2018,2018,4,25,45:50.4,45.933,22.9552,2,1.7,Negligible,99   Q=A
4/25/2018,2018,4,25,39:49.9,45.4103,26.3339,9,1.8,Negligible,119   Q=A
4/25/2018,2018,4,25,42:21.4,46.8234,22.8752,2,1.8,Negligible,167   Q=A
4/25/2018,2018,4,25,24:23.7,45.123,28.2682,5,1.8,Negligible,139   Q=D
4/25/2018,2018,4,25,38:11.4,45.0772,28.2769,3,2,Negligible,105   Q=C
4/25/2018,2018,4,25,48:58.1,45.6066,26.4319,147.6,4.1,Light,20   Q=C
4/26/2018,2018,4,26,46:35.1,46.879,22.9031,5.4,1.9,Negligible,130   Q=A
4/26/2018,2018,4,26,33:25.2,46.334,23.1441,2,2,Negligible,77   Q=A
4/26/2018,2018,4,26,30:19.6,45.4924,26.4359,127.4,3.4,Minor,28   Q=C
4/27/2018,2018,4,27,05:16.4,45.9739,22.6895,5,1.7,Negligible,138   Q=D
4/27/2018,2018,4,27,49:49.3,45.1461,23.2104,3.4,1.9,Negligible,168   Q=C
4/27/2018,2018,4,27,04:41.2,45.9501,22.7156,7.7,2,Negligible,68   Q=C
4/27/2018,2018,4,27,01:34.2,45.4553,26.4428,122.9,2.8,Negligible,141   Q=C
4/28/2018,2018,4,28,33:37.7,45.8054,26.7861,5,1.6,Negligible,89   Q=C
4/28/2018,2018,4,28,53:45.2,45.7203,26.8511,8.8,1.6,Negligible,136   Q=D
4/28/2018,2018,4,28,15:08.4,45.626,26.9207,7.3,1.9,Negligible,207   Q=C
4/28/2018,2018,4,28,55:26.3,45.651,26.8352,8.5,2.2,Negligible,125   Q=A
4/29/2018,2018,4,29,49:10.1,45.1888,23.26,8.2,2,Negligible,139   Q=C
4/30/2018,2018,4,30,05:40.2,45.5022,27.839,11.2,1.4,Negligible,119   Q=D
5/1/2018,2018,5,1,18:04.7,45.5386,27.8138,11.4,1.4,Negligible,123   Q=B
5/1/2018,2018,5,1,03:51.2,45.6827,26.504,20.3,1.4,Negligible,83   Q=B
5/1/2018,2018,5,1,35:22.4,45.5209,27.8097,9,1.8,Negligible,95   Q=A
5/3/2018,2018,5,3,59:03.0,45.7975,21.6689,13.2,1.6,Negligible,173   Q=B
5/3/2018,2018,5,3,32:12.2,46.8988,22.8771,11.1,1.7,Negligible,155   Q=C
5/3/2018,2018,5,3,08:43.5,45.6515,26.8679,11.1,1.8,Negligible,127   Q=A
5/3/2018,2018,5,3,34:51.5,46.9888,22.3086,12.9,1.8,Negligible,197   Q=C
5/3/2018,2018,5,3,08:52.2,45.2112,25.2967,10.9,1.9,Negligible,206   Q=C
5/3/2018,2018,5,3,08:44.8,46.33,23.1144,8.7,2,Negligible,111   Q=A
5/3/2018,2018,5,3,45:56.6,45.5018,26.3957,128,3,Minor,50   Q=C
5/4/2018,2018,5,4,48:26.7,45.6464,26.3888,17.2,1.4,Negligible,130   Q=A
5/4/2018,2018,5,4,17:19.2,45.6596,26.4275,22.4,1.6,Negligible,82   Q=B
5/4/2018,2018,5,4,20:01.0,45.5859,26.8069,21.9,1.7,Negligible,100   Q=C
5/4/2018,2018,5,4,45:09.5,45.5693,26.7699,19.9,1.7,Negligible,116   Q=C
5/4/2018,2018,5,4,34:43.8,46.1162,23.1904,6.8,1.8,Negligible,91   Q=A
5/4/2018,2018,5,4,10:20.9,45.6467,22.397,3,1.8,Negligible,153   Q=B
5/4/2018,2018,5,4,18:44.2,45.8223,27.2756,28.2,2.1,Negligible,58   Q=C
5/4/2018,2018,5,4,12:48.4,45.5832,26.6353,144.3,3,Minor,54   Q=C
5/5/2018,2018,5,5,02:56.4,45.614,26.5879,99.6,2.7,Negligible,59   Q=A
5/6/2018,2018,5,6,27:11.0,45.0386,22.7866,13.2,2,Negligible,66   Q=C
